Asset,DateTime,Price_Close,03_01,03_02,03_03,03_04,03_05,03_06,03_07,03_08,03_09,03_10,03_11,03_12,01_01,01_02,01_03,01_04,01_05,01_06,01_07,01_08,01_09,01_10,01_11,01_12
XAU/USD,8/21/2015 17:00,1160.21,0.003238318,0.003231543,0.003234871,0.003199032,0.003265226,0.003171291,0.003240358,0.003222759,-0.00010743,0.003251838,0.003235312,0.00322542,0.003338087,0.003313301,0.003276469,0.003240699,0.00334482,0.003216012,0.003306353,0.003271151,-0.003314757,0.003309466,0.003450514,0.00332816
XAU/USD,8/24/2015 17:00,1154.79,-0.00203039,-0.002026199,-0.002028257,-0.002006081,-0.002047035,-0.001988911,-0.002031652,-0.002020763,0.000420257,-0.000210102,0.006138041,-0.00202241,-0.002092089,-0.002076765,-0.002053989,-0.002031863,-0.002096251,-0.002016589,-0.00207247,-0.0020507,0.00199114,0.001558573,0.006522008,-0.002085952
XAU/USD,8/25/2015 17:00,1140.34,-0.008872927,-0.008854391,-0.007194796,-0.006761716,-0.007262139,-0.007053733,-0.006848821,-0.005437418,0.005437364,-0.001662296,0.005212712,0.000489373,-0.009152324,-0.009084456,-0.008979369,-0.008180546,-0.009166431,-0.008813903,-0.008344007,-0.005518733,0.005261275,0.005224654,0.005527051,0.000505311
XAU/USD,8/26/2015 17:00,1125,0.005606648,0.005594877,-0.000960521,-0.000951895,-0.000151734,-0.000147379,0,-0.006861208,0.005735813,0.005579168,0.005500264,0.005492029,0.005801522,0.005758285,0.005679818,0.00562304,0.005798746,0.005574641,0.005729004,-0.008001316,0.005551193,0.005512788,0.005829817,0.005665936
XAU/USD,8/27/2015 17:00,1124.41,0.000219691,0.000219221,0.000223516,0.000221459,0.000224754,0.000218121,0,0,0.000224846,0.000218594,0.000215448,0.000215119,0.000227471,0.000225744,0.000222611,0.000220345,0.00022736,0.000218414,0.000224574,0.000227351,0.000217478,0.000215947,0.000228601,0.000222057
XAU/USD,8/28/2015 17:00,1133.27,-0.003217714,-0.003211001,-0.00327236,-0.003242978,-0.003290042,-0.003195277,0,0,-0.00437421,-0.003202043,-0.00315704,-0.003152343,-0.003328818,-0.003304171,-0.003259437,-0.003227062,-0.003327236,-0.003199461,-0.003287479,-0.003327106,-0.005290774,-0.003164184,-0.003344946,-0.003251521
XAU/USD,8/31/2015 17:00,1134.61,-0.000485211,-0.000484201,-0.000493426,-0.000489009,-0.000496084,-0.000481837,0,0,0.000971837,1.56E-05,0.000430625,-8.94E-05,-0.000501912,-0.000498208,-0.000491483,-0.000486616,-0.000501675,-0.000482466,-0.000495699,-0.000501655,0.00049558,0.000524873,0.001451243,0.000311572
XAU/USD,9/1/2015 17:00,1139.92,-0.001749401,-0.002472065,-0.001968343,-0.001950605,-0.001979017,-0.001921811,0,0,0.002028042,0.000514856,-0.000898807,0,-0.001609518,-0.00309018,-0.001960541,-0.001940997,-0.002001473,-0.001924337,-0.004448241,-0.002001394,0.001950977,0.001952293,0.00207586,0.001986923
XAU/USD,9/2/2015 17:00,1133.72,0,0,0.002308476,0.002287581,0.00232105,0.002253666,0,0,0.001770422,-0.00166933,-0.002264965,0,-0.002337102,-0.002319101,0.002299285,0.002276264,0.002347507,0.002256641,-0.002406209,0.002347415,0.001710446,-0.001690062,-0.002412596,-0.002309688
XAU/USD,9/3/2015 17:00,1124.84,-0.000199514,-0.000199239,0.003295991,0.003266251,0.003313888,0.003217974,0.001047702,0.001046636,0.003350965,0.003231582,-0.002870516,0.001034237,-0.001110719,-0.001100204,0.003282909,0.003250141,0.003351542,0.003222208,0.003344383,0.00335141,0.003235959,0.003254065,-0.001154107,-0.00110349
XAU/USD,9/4/2015 17:00,1121.72,0.00115462,0.001153029,0.00115602,0.001145607,0.001162286,0.001128703,0.001151114,0.001149942,0.001175267,0.001133468,0.001167843,0.001136319,0.001194794,0.001187611,0.001151439,0.001139966,0.001175468,0.001130186,0.001172962,0.001175422,0.001135001,0.00114134,0.001225671,0.001174618
XAU/USD,9/7/2015 17:00,1118.93,0.001031711,0.001030291,0.001032961,0.001023664,0.001038556,0.001008571,0.001028581,0.001027535,-0.001607855,0.001012825,0.001043518,0.001015371,0.001067581,0.001061168,0.001028872,0.001018628,0.001050326,0.001009895,0.001048089,0.001050285,-0.001552942,0.001019854,0.001095148,0.001049567
XAU/USD,9/8/2015 17:00,1121.29,-0.000868998,-0.000867807,-0.000870047,-0.000862249,-0.000874739,-0.000849588,-0.000866373,-0.000865496,0.000902732,-0.000850507,-0.0008789,-0.000855292,-0.000899078,-0.000893701,-0.000866617,-0.000858024,-0.00088461,-0.000850699,-0.000882733,-0.000884575,0.000871787,-0.000851729,-0.00092219,-0.000883973
XAU/USD,9/9/2015 17:00,1107.43,0.005106188,0.005099185,0.005112351,0.005066506,0.005139938,0.004992077,0.005090752,0.005085595,-0.005013188,0.000137297,0.000222492,0.00502561,0.00528303,0.005251419,0.005092186,0.005041672,0.00519797,0.004998605,0.005186937,0.005197767,-0.004841454,-0.004849609,-0.005003975,0.005194225
XAU/USD,9/10/2015 17:00,1110.49,-0.001121502,-0.001119972,-0.001122848,-0.001112831,-0.001128876,-0.001096566,-0.001118129,-0.001117002,-0.001186656,-0.001133143,-0.001155402,-0.001103894,-0.001160134,-0.001153229,-0.001118442,-0.001107404,-0.001141554,-0.001097993,-0.001139144,-0.00114151,-0.001145955,-0.00114667,-0.001223899,-0.001140736
XAU/USD,9/11/2015 17:00,1107.49,0.001106965,0.001105445,0.001108303,0.001098349,0.001114293,0.00108219,0.001103614,0.001102494,0.000665533,0.001118534,0.001140659,0.00108947,0.001145363,0.001138499,0.001103925,0.001092958,0.001126893,0.001083607,0.001124498,0.001126849,-0.005816281,0.001131978,0.00120878,0.00112608
XAU/USD,9/14/2015 17:00,1108.62,-0.000412951,-0.000412389,-0.000413445,-0.000409767,-0.000415658,-0.000403795,-0.000411712,-0.000411299,0,-0.000417224,-0.000425396,-0.000406486,-0.000427133,-0.000424598,-0.000411827,-0.000407775,-0.000420312,-0.000404319,-0.000419427,-0.000420296,-0.000428015,-0.00042219,-0.000450535,-0.000420012
XAU/USD,9/15/2015 17:00,1104.91,0.001363231,0.001361367,0.001364872,0.001352665,0.001372218,0.001332844,0.001359121,0.001357748,0,0.001377418,0.001404548,0.001341774,0.001410316,0.0014019,0.001359503,0.001346052,0.001387669,0.001334583,0.001384732,0.001387616,0.001413245,0.001393905,0.00148805,0.001386672
XAU/USD,9/16/2015 17:00,1119.15,-0.005119037,-0.005112035,-0.00556811,-0.006217437,-0.005861823,-0.005693575,-0.005806662,-0.005800794,0.004561725,-0.000517256,-0.001243075,-0.001192734,-0.004562201,-0.004534996,-0.004395011,-0.005753136,-0.00593082,-0.005703863,-0.005917684,-0.005926994,0.003482541,0.003467617,0.003701426,0.003528668
XAU/USD,9/17/2015 17:00,1131.15,0.004442676,0.004436576,0.004437737,0.004400961,0.004476398,0.004347407,0.004445675,0.004441163,0.004646382,0.004410153,0.004492473,0.004368791,0.004615463,0.004587837,0.004480151,0.00443801,0.004572051,0.004396396,0.004553569,0.004517387,0.004516141,0.004487799,0.004789304,0.004544844
XAU/USD,9/18/2015 17:00,1139.04,0.002908479,0.002904503,0.00290526,0.002881287,0.002930461,0.002846373,0.002910434,0.002907493,0.003041239,0.002887279,0.002940938,0.002860315,0.003021092,0.00300309,0.002932906,0.002905438,0.002992802,0.00287831,0.002980757,0.002957176,0.002956364,0.002937892,0.003134353,0.002975071
XAU/USD,9/21/2015 17:00,1133.18,-0.002151052,-0.002148124,-0.002148682,-0.002131025,-0.00216724,-0.00210531,-0.002152492,-0.002150326,-0.002248805,-0.002135439,-0.002174956,-0.002115579,-0.002233973,-0.002220719,-0.002169041,-0.002148813,-0.002213145,-0.002128833,-0.002204276,-0.002186913,-0.002186315,-0.002172713,-0.002317344,-0.00220009
XAU/USD,9/22/2015 17:00,1124.4,-0.003234987,-0.003230567,-0.003231408,-0.003204756,-0.003259424,-0.003165941,-0.003237161,-0.003233891,-0.002229331,-0.003464707,-0.003529084,-0.002876987,-0.003360179,-0.003340166,-0.003262144,-0.003231606,-0.003328729,-0.003201448,-0.00331534,-0.003289125,-0.000560667,-0.003779151,-0.004031848,-0.002994094
XAU/USD,9/23/2015 17:00,1129.87,0.002022958,0.002020183,0.002020711,0.002003983,0.002038297,0.001979623,0.002024322,0.00202227,-0.003722377,0,0,-0.00258215,0.002101549,0.002088984,0.002040003,0.002020835,0.002081803,0.002001907,0.002073397,0.00205694,-0.00323864,-0.003966807,-0.002310474,-0.003274721
XAU/USD,9/24/2015 17:00,1153.79,0.008798077,0.008786076,0.00878836,0.008715999,0.008864421,0.008610612,0.008803977,0.008795101,0.009037339,0.000264175,0.000269577,-0.00020408,0.009137945,0.009083617,0.008871803,0.008788897,0.00905257,0.008707016,0.00901622,0.008945053,0.00877481,0.008746935,0.009336824,0.008851923
XAU/USD,9/25/2015 17:00,1145.71,-0.002953892,-0.002949887,-0.002950649,-0.0029265,-0.00297603,-0.002891326,-0.002955861,-0.002952899,-0.003033721,-0.002874105,-0.002932655,-0.002855922,-0.00306728,-0.003049159,-0.002978493,-0.002950828,-0.003038802,-0.002923502,-0.003026676,-0.003002933,-0.002946127,-0.002936825,-0.003133607,-0.00297186
XAU/USD,9/28/2015 17:00,1131.91,-0.005284173,-0.005276982,-0.005064144,-0.005022557,-0.005099869,-0.004954242,-0.00506519,-0.005060097,-0.000618341,-0.00056138,-0.005468523,-0.005325173,-0.0057135,-0.005679615,-0.005118924,-0.00507123,-0.005207806,-0.005009558,-0.005186954,-0.005146127,-0.000588183,-0.000613436,-0.005840003,-0.005537719
XAU/USD,9/29/2015 17:00,1126.86,0,0,0,0,-0.001931389,-0.002207547,-0.00030796,-0.001857361,0.001896204,0.001828518,0.001886168,0.001838458,0.001913603,0.001902185,0.001855921,0.001841669,-0.0019724,-0.002232285,-0.000315291,-0.001889038,0.001839496,0.001835382,0.001976501,0.00187591
XAU/USD,9/30/2015 17:00,1114.64,0.003153273,0.003148963,0.003963423,0.003930763,0.004514216,0.004387841,0.004467461,0.001818741,0.004569733,0.004407253,0.004545644,0.004431118,0.004611491,0.004584086,0.004473039,0.004438825,0.004610316,0.004437124,0.004575303,0.001849951,0.00443361,0.004423731,0.004762423,0.004521022
XAU/USD,10/1/2015 17:00,1113.09,0.000569951,0.000569171,0.000568207,0.000563521,0.000572656,0.000556622,0.000566724,0.000571462,0.000579699,0.000559085,0.000576643,0.000562113,0.000584997,0.00058152,0.000567431,0.000563091,0.000584848,0.000562875,0.000580406,0.000581261,0.000562429,0.000561176,0.000604145,0.000573519
XAU/USD,10/2/2015 17:00,1138.08,-0.007690155,-0.007679707,-0.007665334,-0.007602534,-0.007724099,-0.007509524,-0.007643211,-0.007710409,-0.0050965,-0.00491726,-0.009608505,-0.00936748,-0.007886433,-0.007839877,-0.007650816,-0.007592671,-0.007887436,-0.007593328,-0.007826492,-0.00784173,-0.004946274,-0.004935445,-0.010064577,-0.009556692
XAU/USD,10/5/2015 17:00,1135.33,-0.000998691,-0.000997326,-0.000997613,-0.000989395,-0.001006589,-0.000978039,-0.0009981,-0.001001336,-0.001029502,-0.000993029,-0.00101731,-0.000991659,-0.00103237,-0.001026241,-0.001001916,-0.00099426,-0.001027996,-0.000989013,-0.001022169,-0.001018487,-0.000998981,-0.000996729,-0.001065867,-0.001011795
XAU/USD,10/6/2015 17:00,1146.97,0.004245158,0.004239334,0.004240557,0.004205476,0.004278875,0.004157005,0.004242635,0.004256449,0.004376703,0.00422099,0.004324649,0.00421514,0.004388951,0.004362781,0.004258927,0.004226244,0.004370275,0.004203848,0.004345394,0.004329673,0.004246398,0.004236782,0.00453201,0.004301104
XAU/USD,10/7/2015 17:00,1145.09,-0.000677217,-0.000676299,-0.000676492,-0.000670964,-0.000682529,-0.000663325,-0.00067682,-0.000678996,-0.000697935,-0.000673409,-0.000689738,-0.000672487,-0.000699863,-0.000695743,-0.000679386,-0.000674237,-0.000696923,-0.000670708,-0.000693005,-0.00069053,-0.000677412,-0.000675897,-0.000722374,-0.00068603
XAU/USD,10/8/2015 17:00,1138.58,-0.002366414,-0.002363178,-0.002363858,-0.002344366,-0.002385147,-0.002317432,-0.002365012,-0.002372687,-0.000573811,-0.002352986,-0.002410577,-0.002349735,-0.002446297,-0.002431759,-0.002374064,-0.002355905,-0.002435922,-0.002343461,-0.002422101,-0.002413368,0.001241942,-0.00236176,-0.002525754,-0.002397496
XAU/USD,10/9/2015 17:00,1155.69,0.006230737,0.006222201,0.006223995,0.006172582,0.00628015,0.006101542,0.006227039,0.006247284,-0.000397761,0,0.00634723,0.006186745,0.006441458,0.006403108,0.006250916,0.006203018,0.00641409,0.006170195,0.00637763,0.006354592,-0.000789361,-0.000805661,0.006651082,0.006312725
XAU/USD,10/12/2015 17:00,1163.44,0.002810336,0.002806502,0.002807308,0.002784215,0.002832529,0.002752304,0.002808676,0.002817768,0.002871362,-0.000269483,0.002862654,0.002790577,0.002904967,0.002887747,0.002819399,0.002797886,0.002892678,0.002783143,0.002876306,0.00286596,0.002782079,0.002785863,0.002999078,0.002847158
XAU/USD,10/13/2015 17:00,1168.38,0.001790373,0.001787932,0.001788445,0.001773741,0.001804504,0.001753423,0.001789316,0.001795106,-0.007171644,0.001747736,0.001823685,0.001777792,0.001850626,0.001839662,0.001796144,0.001782446,0.001842801,0.001773059,0.001832377,0.00182579,-0.006317301,0.001774791,0.001910545,0.001813819
XAU/USD,10/14/2015 17:00,1183.76,0.005548434,0.005540904,0.005542486,0.005497127,0.005592022,0.00543444,0.005545173,0.005563032,0.005539852,0.005416892,0.005651184,0.005509623,0.005734269,0.005700458,0.005566235,0.005523981,0.00571014,0.005495021,0.005677992,0.005657677,0.005450349,0.005500364,0.00591902,0.005620753
XAU/USD,10/15/2015 17:00,1182.81,-0.000333985,-0.000333543,-0.000333636,-0.000330975,-0.00033654,-0.000327297,-0.000333793,-0.000334841,-0.000338196,-0.000326267,-0.000340007,-0.000331709,-0.000344872,-0.000342892,-0.000335028,-0.000332551,-0.000343459,-0.000330852,-0.000341577,-0.000340387,-0.000328231,-0.000331165,-0.000355676,-0.000338224
XAU/USD,10/16/2015 17:00,1176.54,-0.002247726,-0.002244694,-0.002245331,-0.00222707,-0.002265272,-0.00220183,-0.002246413,-0.002253602,-0.002051649,-0.002194764,-0.002289084,-0.002232101,-0.00232252,-0.002308914,-0.002254891,-0.002237881,-0.00231281,-0.002226222,-0.002299873,-0.002291697,-0.001429095,-0.002228373,-0.002396847,-0.002276836
XAU/USD,10/19/2015 17:00,1170.59,-0.002138347,-0.002135456,-0.002136063,-0.002118647,-0.002155081,-0.002094577,-0.002137095,-0.002143951,0.000786996,-0.001594954,-0.002177793,-0.002123445,-0.002209686,-0.002196707,-0.002145181,-0.002128958,-0.002200424,-0.002117839,-0.002188084,-0.002180285,0.002084851,-0.001123033,-0.002280591,-0.002166111
XAU/USD,10/20/2015 17:00,1175.69,0.001840197,0.001837699,0.001838224,0.001823177,0.001854656,0.001802382,0.001839115,0.001845039,-0.002630156,-0.002082437,-0.000962,0.001827322,0.001901842,0.001890626,0.001846102,0.001832085,0.001893838,0.001822478,0.001883174,0.001876435,-0.003285462,-0.001782068,-0.003905151,0.001864186
XAU/USD,10/21/2015 17:00,1166.83,-0.003103459,-0.00309926,-0.003525586,-0.00340022,-0.003211241,-0.003121026,-0.003184422,-0.003194646,8.42E-05,0.003109891,8.26E-05,-0.000525949,-0.003123393,-0.003105039,-0.003875994,-0.003654893,-0.003278852,-0.00315571,-0.003260452,-0.003248823,0.00395092,0.003105936,0.003335951,0.002551447
XAU/USD,10/22/2015 17:00,1165.34,0,0,0,0,-0.000539815,-0.000524656,-0.000535308,-0.000537026,0.000546693,0.000523188,0.000536335,0.000522125,0.000543258,0.000540041,0.000528252,0.000523998,-0.000551175,-0.000530484,-0.000548083,-0.000546129,0.000522136,0.000522523,0.000561233,0.000527069
XAU/USD,10/23/2015 17:00,1164.06,-0.000221116,-0.000220817,0,0,-0.001601305,-0.001556735,-0.000666166,-0.000823754,-0.005060413,0.000470525,0.000482889,0.000469526,0.00048941,0.000486378,0.000475284,0.000471286,-0.002792588,-0.002688059,-0.000908133,-0.001218432,-0.005152765,0.000469899,0.000506376,0.000474171
XAU/USD,10/26/2015 17:00,1162.96,0.00038975,0.000389218,0,0,0,0,0,0,0.000407771,-0.000560962,0.000395979,0.000385486,0.00040109,0.000398715,0.00039001,0.00038687,0.000403369,0.000388039,0.000399443,0.000398277,0.000393056,-0.001511818,0.000414362,0.000389137
XAU/USD,10/27/2015 17:00,1166.47,-0.001234654,-0.001232981,0,0,0,0,0,0,-0.001291311,0,-0.00125424,-0.001221244,-0.001270311,-0.001262842,-0.001235472,-0.001225594,-0.001277475,-0.001229271,-0.001265132,-0.001261466,-0.001245051,0.001235603,-0.001312022,-0.001232725
XAU/USD,10/28/2015 17:00,1155.53,-0.002165097,-0.004616303,0,0,0,0,0,0,-0.01060196,-0.008420793,-0.010129284,-0.010004857,-0.008905005,-0.013859334,-0.013548097,-0.013440935,-0.013974418,-0.012667468,-0.013857469,-0.013813796,-0.00691607,-0.003509848,-0.006894966,-0.007566096
XAU/USD,10/29/2015 17:00,1145.67,0.003504242,0.003508075,0.003494037,0.003465102,0.003531691,0.003431976,0.000282751,0.000283707,0.003693292,0.003515075,0.003601879,0.003503729,0.003643695,0.003640195,0.00355641,0.003528347,0.003663416,0.003520253,0.003635471,0.003623414,0.003545117,0.00349922,0.003759016,0.003554545
XAU/USD,10/30/2015 17:00,1141.68,0.00141736,0.00141891,0.001413249,0.001401551,0.001428472,0.001388159,0.001431005,0.001435856,0.001493786,0.00142174,0.001456831,0.001417153,0.001473736,0.001472321,0.00143845,0.001427105,0.001481708,0.001423833,0.001470411,0.001465537,0.001433885,0.00141533,0.001520354,0.001437696
XAU/USD,11/2/2015 17:00,1133.15,0.003016159,0.003019441,0.003007449,0.00298267,0.003039694,0.002954297,0.00304506,0.003055334,0.003178006,0.003025435,0.003099757,0.003015719,0.003135554,0.003132558,0.003060829,0.0030368,0.003152434,0.003029869,0.003128514,0.003118193,0.003051159,0.003011858,0.003234251,0.003059232
XAU/USD,11/3/2015 17:00,1117.31,0.005579369,0.005585417,0.00556332,0.005517656,0.005622737,0.005465368,0.005632624,0.005651554,0.005877544,0.005596463,0.0057334,0.00557856,0.005799345,0.005793827,0.005661678,0.005617404,0.005830441,0.005604633,0.005786378,0.005767364,0.005643862,0.005571444,0.005981138,0.005658736
XAU/USD,11/4/2015 17:00,1107.47,0.003452077,0.003455804,0.003442187,0.003414045,0.003478801,0.003381819,0.003484894,0.003496558,0.003635785,0.003462611,0.003546987,0.003451578,0.003587614,0.003584214,0.003502796,0.003475515,0.00360677,0.003467645,0.003579625,0.003567911,0.003491818,0.003447193,0.003699592,0.003500983
XAU/USD,11/5/2015 17:00,1103.43,0.001414175,0.001415698,0.001410132,0.001398629,0.001425098,0.001385456,0.001427588,0.001432356,0.001489257,0.001418481,0.001452967,0.001413971,0.001469571,0.001468181,0.001434906,0.001423755,0.001477399,0.001420538,0.001466306,0.001461519,0.001430419,0.001412178,0.001515331,0.001434165
XAU/USD,11/6/2015 17:00,1089.05,0.005034433,0.005039857,0.005020039,0.004979081,0.005073326,0.004932178,0.005082192,0.005099167,0.005301767,0.005049764,0.005172554,0.005033707,0.005231673,0.005226726,0.005108246,0.005068543,0.005259547,0.005057091,0.005220049,0.005203003,0.00509227,0.005027325,0.005394605,0.005105607
XAU/USD,11/9/2015 17:00,1091.9,-0.000989459,-0.000990516,-0.000986653,-0.00097867,-0.000997038,-0.000969526,-0.000998766,-0.001002074,-0.002932938,-0.002363778,-0.001016372,-0.000989317,-0.001027888,-0.001026924,-0.001003843,-0.000996106,-0.001033317,-0.000993874,-0.001025624,-0.001022304,-0.002817825,-0.002353347,-0.001059614,-0.001003329
XAU/USD,11/10/2015 17:00,1089.31,0.000904275,0.000905247,0.000901697,0.00089436,0.000911241,0.000885958,0.00091283,0.00091587,-0.001480301,0,0.000929014,0.000904145,0.000939602,0.000938716,0.000917496,0.000910385,0.000944593,0.000908333,0.00093752,0.000934467,-0.001887227,-0.002005341,0.000968778,0.000917023
XAU/USD,11/11/2015 17:00,1085.99,0.001155017,0.001156253,0.001151735,0.001142397,0.001163883,0.001131701,0.001165904,0.001169774,2.44E-05,0.000738871,0.0011865,0.001154851,0.001199973,0.001198845,0.001171843,0.001162793,0.001206324,0.001160182,0.001197324,0.001193439,0.001246939,0.001230573,0.001237092,0.001171242
XAU/USD,11/12/2015 17:00,1084.77,0.00043257,0.000433041,0.000431318,0.000427756,0.000435953,0.000423678,0.000436724,0.000438201,0.000488621,0.000462896,0.000444587,0.000432506,0.000449733,0.000449302,0.000438991,0.000435537,0.00045216,0.00043454,0.000448721,0.000447237,0.000467689,0.000461429,0.000463923,0.000438761
XAU/USD,11/13/2015 17:00,1083.57,0.000419436,0.000419888,0.000418239,0.000414833,0.000422671,0.000410931,0.000423409,0.00042482,-0.000894029,0.000448409,0.000430924,0.000419376,0.00043584,0.000435429,0.000425576,0.000422273,0.000438159,0.000421321,0.000434874,0.000433456,-0.002826948,0.00044701,0.00044939,0.000425356
XAU/USD,11/16/2015 17:00,1082.42,-0.003860764,0.000406542,0.00040493,0.000401598,0.000409264,0.000397784,0.000409986,0.000411367,-0.001818048,-0.002390577,-0.008862449,-0.006795332,-0.00724562,0.000421747,0.000412105,0.000408875,0.000424419,0.000407944,0.000421204,0.000419816,-0.004734098,-0.005187494,-0.009343984,-0.007072281
XAU/USD,11/17/2015 17:00,1069.94,0.004639178,0.004329904,0.004313049,0.004278209,0.004358367,0.004238305,0.004365907,0.004380341,0.004892626,0.004645534,0.004776634,0.004639114,0.004824033,0.004488774,0.00438806,0.0043543,0.004516665,0.004344561,0.004483099,0.004468612,0.004719392,0.004645042,0.004983158,0.004708113
XAU/USD,11/18/2015 17:00,1070.45,0.000877922,0.00045728,-0.000174088,-0.000172699,-0.000175895,-0.000171108,-0.000176195,-0.00017677,-0.000880994,-0.000336655,-0.000346049,-0.000336194,0.000913782,0.001182623,-0.000177078,-0.000175732,-0.000182201,-0.000175344,-0.000180864,-0.000180287,-0.000849991,-0.000336619,-0.000360844,-0.000341114
XAU/USD,11/19/2015 17:00,1081.9,0.004290813,0,-0.004287099,-0.004252593,-0.00433198,-0.004213069,-0.003988362,-0.004001491,0.004532455,0.004304823,0.00442495,0.004298896,0.004468784,0.004432429,-0.00473561,-0.004699307,-0.004873883,-0.004688834,-0.004094948,-0.004081773,0.004372494,0.004304369,0.004614406,0.004360666
XAU/USD,11/20/2015 17:00,1077.65,-0.001582004,-0.002739238,0,0,0,0,-0.001115869,-0.001119558,-0.001721862,-0.001587173,-0.001631118,-0.001584964,-0.001647164,-0.001633856,-0.00159305,-0.001580809,-0.001639676,-0.001577278,-0.003996633,-0.003983669,-0.001710652,-0.001587006,-0.001700453,-0.001607583
XAU/USD,11/23/2015 17:00,1068.63,-0.003371484,-0.003331407,0,0,0,0,0,0,0.000413578,0.003357247,-0.003335183,-0.003377819,-0.003510949,-0.003482462,-0.00362323,-0.003368929,-0.002681877,-0.003083044,0.003487962,-0.002651396,0.003412713,0.003356894,-0.003326562,-0.003426227
XAU/USD,11/24/2015 17:00,1075.3,-0.001418106,0.002469171,0,0,0,0,0,0,-0.004097955,-0.002476816,0,-0.001137247,-0.001476912,0.002581401,-0.002554274,0.002497046,-0.002623593,-0.002525928,-0.002573019,-0.00259973,-0.003918233,-0.002476556,-0.002693906,-0.001153577
XAU/USD,11/25/2015 17:00,1070.98,0.001623191,-0.001593169,0,0,0,0,0,0,-0.002110044,-0.005247382,0,0.001627702,0.001690771,-0.001665296,0.001660863,-0.001611086,0.001706118,0.001642359,0.001673099,0.001690538,-0.002029541,-0.00524683,0.001752033,0.00165117
XAU/USD,11/26/2015 17:00,1071.24,-9.64E-05,0,0,0,0,0,0,0,-0.000102169,0,0,-9.66E-05,-0.000100323,-9.94E-05,-9.86E-05,9.83E-05,-0.00010122,-9.75E-05,-9.93E-05,-0.000100309,-9.83E-05,-9.69E-05,-0.000103904,-9.80E-05
XAU/USD,11/27/2015 17:00,1058.09,0.004921305,0,0,0,0,0,0,0,0.005315496,0,0,0.004934929,0.005125352,0.005073882,0.005035056,0.003084908,0.00517168,0.004979188,0.005072001,0.005124648,0.005204428,0.004946052,0.00531026,0.005005792
XAU/USD,11/30/2015 17:00,1063.98,0.001987377,0.001635997,0,0,0,0,0,0,0.003412703,0.00287046,0.00168606,-0.000121456,0.002069439,0.002050583,-0.00028439,-0.001162923,0.002087242,0.002008534,0.002063317,0.002068338,0.002914532,0.003213131,0.002141515,0.002022117
XAU/USD,12/1/2015 17:00,1069.17,0.001952744,0.001967303,0,0,-0.001192435,-0.001159601,-0.001186038,-0.00118996,0.002072812,0.001975203,0.002027393,0.001952624,0.002033236,0.002014645,0.001993309,0.001976947,0.002050741,0.001973609,0.002026427,0.0020322,0.001994622,0.001964781,0.002104044,0.001986781
XAU/USD,12/2/2015 17:00,1053.35,-0.004007132,-0.00403694,-0.000577356,-0.00057269,-0.005001431,-0.004863245,-0.003990471,-0.0040037,-0.003412004,-0.004054613,-0.00415996,-0.004001738,-0.004171921,-0.004133863,-0.00408735,-0.004052796,-0.004207754,-0.004049851,-0.004157982,-0.004169799,-0.002475411,-0.004033265,-0.004316858,-0.004076818
XAU/USD,12/3/2015 17:00,1061.7,-0.003151757,-0.003175276,0.003337486,-0.003146056,0,0,-0.003190122,-0.003200731,-0.00333625,-0.003183196,-0.003272349,-0.003168213,-0.003281789,-0.003251755,0.003408028,-0.003203439,-0.003310068,-0.003185462,-0.003270788,-0.003280114,-0.003201408,-0.003166384,-0.003396182,-0.003206741
XAU/USD,12/4/2015 17:00,1085.93,-0.004081136,-0.004111635,0.009141661,-0.004083542,0.002556224,0.002485344,0.001205677,0.00112145,0.010271514,-0.004121906,-0.004237525,-0.004102476,-0.004249767,-0.004210815,0.009334569,-0.004148157,0.008425749,0.010863501,0.010069851,0.009917327,0.009875155,-0.004100105,-0.004398133,-0.004152439
XAU/USD,12/7/2015 17:00,1070.87,-0.005617392,-0.005659729,-0.005657569,-0.00558542,-0.005666562,-0.005509521,-0.005633131,-0.005652451,-0.005964273,-0.005673989,-0.005834542,-0.005647015,-0.005851546,-0.005797445,-0.005776432,-0.005710435,-0.005915728,-0.005697165,-0.005847717,-0.005864115,-0.00573552,-0.005643723,-0.006057698,-0.005716381
XAU/USD,12/8/2015 17:00,1074.37,0.001313166,0.001323121,0.001322613,0.001305648,0.001324728,0.001287804,0.001316866,0.00132141,-0.001581344,0.001326474,0.001364237,0.001320131,0.001368237,0.001355511,0.001350568,0.001335046,0.001383337,0.001331925,0.001367337,0.001371194,-0.001520592,0.001319357,0.001416746,0.001336444
XAU/USD,12/9/2015 17:00,1072.35,-0.000742044,-0.00074755,-0.000747269,-0.000737886,-0.000748438,-0.00072801,-0.000744091,-0.000746604,0.000811581,-0.000749404,-0.00077027,-0.000745897,-0.000772479,-0.00076545,-0.00076272,-0.000754142,-0.000780814,-0.000752417,-0.000771981,-0.000774111,0.000779751,-0.000745469,-0.00079924,-0.000754915
XAU/USD,12/10/2015 17:00,1070.92,-0.000533969,-0.000537998,-0.000537792,-0.000530926,-0.000538648,-0.000523704,-0.000535466,-0.000537305,-0.000622462,-0.000539354,-0.000554633,-0.000536788,-0.000556252,-0.000551103,-0.000549103,-0.000542823,-0.00056236,-0.00054156,-0.000555887,-0.000557448,-0.001736609,-0.000536474,-0.000575871,-0.000543389
